,energy,epe
1150,402.88297,11.325734
1151,402.8859,11.321597
1152,402.815,11.334134
1153,402.76196,11.320032
1154,402.81332,11.325713
1155,402.81024,11.332136
1156,402.7696,11.317696
1157,402.73862,11.33171
1158,402.70786,11.324522
1159,402.72824,11.319473
1160,402.7027,11.334061
1161,402.6772,11.318477
1162,402.7077,11.326518
1163,402.66412,11.330428
1164,402.6467,11.317117
1165,402.64105,11.331474
1166,402.63022,11.321617
1167,402.64066,11.321918
1168,402.59015,11.33046
1169,402.57114,11.318795
1170,402.60825,11.325808
1171,402.58746,11.327866
1172,402.56094,11.318143
1173,402.55154,11.329339
1174,402.56302,11.321688
1175,402.59033,11.320734
1176,402.5401,11.3298645
1177,402.5307,11.318283
1178,402.6022,11.324233
1179,402.58063,11.329537
1180,402.57037,11.316053
1181,402.58237,11.329269
1182,402.6026,11.324515
1183,402.68802,11.316169
1184,402.7082,11.333627
1185,402.64194,11.319787
1186,402.5816,11.321879
1187,402.6511,11.329038
1188,402.77957,11.317828
1189,402.77463,11.324556
1190,402.54813,11.328805
1191,402.44232,11.316467
1192,402.41135,11.32569
1193,402.3854,11.320344
1194,402.36896,11.322358
1195,402.36133,11.321501
1196,402.35162,11.322481
1197,402.34354,11.321387
1198,402.3371,11.32141
1199,402.32877,11.322329
1200,402.3233,11.32036
1201,402.3171,11.322591
1202,402.3112,11.3208065
1203,402.30597,11.321566
1204,402.2972,11.320974
1205,402.2922,11.321608
1206,402.28745,11.320724
1207,402.28452,11.320922
1208,402.2746,11.321707
1209,402.2698,11.319733
1210,402.26932,11.321337
1211,402.26123,11.321489
1212,402.2545,11.318937
1213,402.25082,11.322383
1214,402.24472,11.319824
1215,402.24274,11.319717
1216,402.22922,11.322101
1217,402.2264,11.319177
1218,402.22873,11.319682
1219,402.2165,11.322433
1220,402.21234,11.317565
1221,402.22162,11.321388
1222,402.21024,11.321176
1223,402.2002,11.317505
1224,402.19455,11.321543
1225,402.19772,11.320582
1226,402.20477,11.316383
1227,402.18793,11.323798
1228,402.19162,11.317537
1229,402.22012,11.318054
1230,402.1929,11.323641
1231,402.16797,11.316606
1232,402.1892,11.318795
1233,402.19418,11.323366
1234,402.18143,11.315171
1235,402.16678,11.320804
1236,402.1702,11.321306
1237,402.1956,11.314713
1238,402.19193,11.322615
1239,402.15912,11.319905
1240,402.16107,11.314468
1241,402.17166,11.325365
1242,402.17572,11.314272
1243,402.17487,11.3192425
1244,402.1479,11.322828
1245,402.1504,11.313875
1246,402.15164,11.321671
1247,402.12466,11.319616
1248,402.11084,11.315557
1249,402.12894,11.321716
1250,402.13477,11.317444
1251,402.1204,11.314943
1252,402.0844,11.323337
1253,402.08084,11.314245
1254,402.12646,11.318832
1255,402.0943,11.321416
1256,402.05518,11.313652
1257,402.06055,11.320634
1258,402.08286,11.317731
1259,402.08066,11.313458
1260,402.0393,11.323201
1261,402.01535,11.3132305
1262,402.05103,11.31832
1263,402.03885,11.320607
1264,402.009,11.313097
1265,401.99966,11.320054
1266,402.00223,11.317561
1267,402.01544,11.312109
1268,401.98193,11.324458
1269,401.97385,11.310564
1270,402.00043,11.319259
1271,401.9894,11.320193
1272,401.99356,11.31054
1273,401.97525,11.322684
1274,401.952,11.314848
1275,401.9765,11.312925
1276,401.97308,11.323904
1277,401.95786,11.310518
1278,401.936,11.31829
1279,401.9368,11.318368
1280,401.9766,11.311152
1281,401.96695,11.319883
1282,401.91324,11.316632
1283,401.89615,11.311242
1284,401.91873,11.322836
1285,401.91318,11.31021
1286,401.90848,11.317119
1287,401.8757,11.319037
1288,401.86322,11.310174
1289,401.8776,11.319407
1290,401.8582,11.315149
1291,401.8405,11.311833
1292,401.84,11.319952
1293,401.8584,11.311379
1294,401.86285,11.314665
1295,401.82925,11.318984
1296,401.82162,11.310246
1297,401.8437,11.317372
1298,401.83255,11.315728
1299,401.81284,11.311189
1300,401.81253,11.3178005
1301,401.82007,11.314065
1302,401.82086,11.310784
1303,401.7905,11.319848
1304,401.7768,11.310254
1305,401.81955,11.314248
1306,401.80463,11.318755
1307,401.77274,11.308478
1308,401.77188,11.317626
1309,401.77765,11.314187
1310,401.7832,11.308904
1311,401.74365,11.320951
1312,401.7227,11.3083935
1313,401.7513,11.314342
1314,401.74023,11.317896
1315,401.71414,11.307803
1316,401.70074,11.318163
1317,401.69742,11.312345
1318,401.7101,11.308949
1319,401.6872,11.321019
1320,401.68115,11.306778
1321,401.69183,11.3151455
1322,401.6846,11.317348
1323,401.6984,11.305549
1324,401.68018,11.319737
1325,401.64957,11.311235
1326,401.6696,11.307796
1327,401.65475,11.320709
1328,401.64215,11.306264
1329,401.63156,11.313659
1330,401.62323,11.316703
1331,401.63843,11.305206
1332,401.63077,11.31809
1333,401.6063,11.31132
1334,401.61948,11.306609
1335,401.60648,11.320088
1336,401.58945,11.305631
1337,401.59775,11.31291
1338,401.5815,11.316406
1339,401.582,11.304586
1340,401.5821,11.316597
1341,401.57297,11.311992
1342,401.5848,11.3058405
1343,401.57144,11.319079
1344,401.55606,11.305544
1345,401.57324,11.311839
1346,401.57095,11.315329
1347,401.5798,11.305928
1348,401.5625,11.313713
1349,401.52518,11.3123045
1350,401.52414,11.30734
1351,401.5588,11.315445
1352,401.56415,11.3084545
1353,401.53265,11.308679
1354,401.4929,11.313669
1355,401.49722,11.30894
1356,401.5727,11.309645
1357,401.54214,11.314277
1358,401.48633,11.306509
1359,401.48087,11.310042
1360,401.50293,11.314485
1361,401.53635,11.303514
1362,401.49567,11.316451
1363,401.44855,11.306083
1364,401.4643,11.306915
1365,401.45062,11.317229
1366,401.44733,11.302277
1367,401.44135,11.314528
1368,401.40625,11.308657
1369,401.408,11.304605
1370,401.39188,11.316651
1371,401.39053,11.30247
1372,401.39697,11.312911
1373,401.35526,11.308093
1374,401.34555,11.306722
1375,401.33347,11.312884
1376,401.34357,11.305685
1377,401.33432,11.31043
1378,401.29053,11.308495
1379,401.29852,11.307454
1380,401.31396,11.310498
1381,401.29205,11.306037
1382,401.26797,11.310849
1383,401.27386,11.307066
1384,401.32492,11.307698
1385,401.31317,11.312785
1386,401.26828,11.302629
1387,401.30304,11.312814
1388,401.36526,11.307798
1389,401.3758,11.303666
1390,401.30762,11.317605
1391,401.29547,11.29999
1392,401.38937,11.312419
1393,401.36044,11.311647
1394,401.3369,11.301944
1395,401.29254,11.315489
1396,401.2373,11.302669
1397,401.19772,11.309736
1398,401.18423,11.306517
1399,401.17697,11.307909
1400,401.1652,11.306887
1401,401.15845,11.306947
1402,401.14963,11.308622
1403,401.14615,11.304936
1404,401.1429,11.309583
1405,401.14304,11.304824
1406,401.14105,11.308947
1407,401.13113,11.305574
1408,401.12402,11.307615
1409,401.11118,11.3064165
1410,401.10287,11.306776
1411,401.09293,11.306895
1412,401.08572,11.306317
1413,401.07953,11.306657
1414,401.07452,11.306361
1415,401.06903,11.306428
1416,401.0629,11.306401
1417,401.05902,11.306018
1418,401.05487,11.30638
1419,401.04898,11.306398
1420,401.0462,11.305353
1421,401.04047,11.306852
1422,401.03583,11.306028
1423,401.03516,11.304703
1424,401.02658,11.307709
1425,401.02225,11.304751
1426,401.02457,11.305466
1427,401.0129,11.306961
1428,401.0076,11.304735
1429,401.00766,11.305426
1430,400.9978,11.306379
1431,400.99393,11.304988
1432,400.99295,11.304932
1433,400.98413,11.306172
1434,400.98395,11.305283
1435,400.98306,11.304137
1436,400.97397,11.306148
1437,400.97754,11.305675
1438,400.9767,11.303468
1439,400.9685,11.305954
1440,400.9687,11.306102
1441,400.96802,11.302369
1442,400.96384,11.306734
1443,400.96048,11.305564
1444,400.96463,11.30188
1445,400.95605,11.307942
1446,400.95425,11.303476
1447,400.97635,11.302147
1448,400.9645,11.30923
1449,400.93744,11.301207
1450,400.95676,11.304566
1451,400.95758,11.307622
1452,400.94308,11.300801
1453,400.9278,11.305486
1454,400.9345,11.306282
1455,400.94333,11.299907
1456,400.93893,11.307883
1457,400.9186,11.303316
1458,400.92773,11.301173
1459,400.9299,11.3082285
1460,400.9089,11.300722
1461,400.90033,11.30375
1462,400.9022,11.306392
1463,400.90326,11.300428
1464,400.9018,11.304944
1465,400.88016,11.305168
1466,400.8716,11.299919
1467,400.8897,11.306543
1468,400.88797,11.303442
1469,400.87262,11.299875
1470,400.86594,11.308343
1471,400.8616,11.298874
1472,400.86935,11.3039255
1473,400.85306,11.305685
1474,400.84235,11.299018
1475,400.83817,11.305488
1476,400.82596,11.303184
1477,400.8296,11.299021
1478,400.83078,11.3073225
1479,400.81052,11.299895
1480,400.8024,11.301809
1481,400.79596,11.306345
1482,400.7966,11.298124
1483,400.80023,11.303923
1484,400.78363,11.304244
1485,400.777,11.297048
1486,400.77832,11.307378
1487,400.76862,11.299028
1488,400.7741,11.300691
1489,400.76932,11.305789
1490,400.7513,11.297206
1491,400.7437,11.303398
1492,400.74686,11.302888
1493,400.74924,11.297853
1494,400.73953,11.304511
1495,400.71878,11.300363
1496,400.72385,11.299434
1497,400.73666,11.303798
1498,400.72574,11.299505
1499,400.70166,11.299644
1500,400.69302,11.3041315
1501,400.70395,11.297385
1502,400.72217,11.301587
1503,400.69363,11.303136
1504,400.66702,11.296916
1505,400.69302,11.303238
1506,400.7053,11.300334
1507,400.68423,11.297372
1508,400.66135,11.304641
1509,400.6687,11.296282
1510,400.6954,11.300673
1511,400.66867,11.302702
1512,400.6453,11.296396
1513,400.65192,11.301984
1514,400.65332,11.300209
1515,400.64532,11.296248
1516,400.63907,11.303782
1517,400.6346,11.296468
1518,400.6296,11.299185
1519,400.61935,11.303096
1520,400.62015,11.295088
1521,400.62604,11.301152
1522,400.60434,11.30137
1523,400.59232,11.29391
1524,400.59445,11.30486
1525,400.58725,11.295541
1526,400.58838,11.298035
1527,400.57742,11.303564
1528,400.56885,11.293083
1529,400.56525,11.301843
1530,400.5598,11.29904
1531,400.55853,11.294014
1532,400.5471,11.303946
1533,400.52448,11.294891
1534,400.52533,11.298156
1535,400.5248,11.301209
1536,400.51736,11.294596
1537,400.5031,11.298903
1538,400.49838,11.300237
1539,400.50198,11.293326
1540,400.50128,11.302081
1541,400.48883,11.296809
1542,400.4904,11.294364
1543,400.48038,11.303093
1544,400.47076,11.293347
1545,400.48444,11.297208
1546,400.47977,11.301963
1547,400.46738,11.291272
1548,400.46576,11.30155
1549,400.4687,11.296949
1550,400.47873,11.292476
1551,400.46387,11.303388
1552,400.44272,11.292439
1553,400.4428,11.297137
1554,400.4536,11.300131
1555,400.45328,11.2921
1556,400.437,11.299487
1557,400.41006,11.297117
1558,400.41965,11.29275
1559,400.433,11.300962
1560,400.4163,11.295343
1561,400.40103,11.292993
1562,400.39557,11.302939
1563,400.40012,11.289632
1564,400.41922,11.298994
1565,400.40506,11.29851
1566,400.39136,11.28968
1567,400.37875,11.302335
1568,400.3731,11.292364
1569,400.38113,11.293462
1570,400.3698,11.30143
1571,400.35043,11.289729
1572,400.34653,11.298718
1573,400.34857,11.2958
1574,400.3553,11.292006
1575,400.33774,11.298317
1576,400.30615,11.294667
1577,400.30176,11.2927265
1578,400.3144,11.298991
1579,400.30356,11.292575
1580,400.29214,11.293984
1581,400.2864,11.298858
1582,400.2898,11.289849
1583,400.30826,11.297015
1584,400.29782,11.29675
1585,400.28244,11.288796
1586,400.28906,11.300511
1587,400.29166,11.291367
1588,400.2922,11.291825
1589,400.28033,11.300059
1590,400.2816,11.287564
1591,400.29633,11.297309
1592,400.28223,11.295393
1593,400.28412,11.288744
1594,400.28418,11.299131
1595,400.2596,11.291848
1596,400.23584,11.292168
1597,400.24652,11.297401
1598,400.2696,11.290026
1599,400.25613,11.294503
1600,400.20404,11.294825
1601,400.1911,11.290666
1602,400.2363,11.294832
1603,400.23602,11.293556
1604,400.1788,11.291652
1605,400.16617,11.2936945
1606,400.20187,11.293344
1607,400.21436,11.290817
1608,400.17426,11.295515
1609,400.14597,11.290678
1610,400.19467,11.291406
1611,400.20514,11.294832
1612,400.15353,11.289635
1613,400.1279,11.293187
1614,400.14383,11.293243
1615,400.17154,11.28951
1616,400.14243,11.294843
1617,400.1058,11.290558
1618,400.11392,11.290248
1619,400.13116,11.295857
1620,400.11057,11.287003
1621,400.10074,11.294652
1622,400.09515,11.292015
1623,400.1077,11.287912
1624,400.08984,11.297183
1625,400.08105,11.286772
1626,400.09262,11.292195
1627,400.08755,11.294415
1628,400.08282,11.285643
1629,400.0804,11.296025
1630,400.06216,11.2895565
1631,400.05493,11.288657
1632,400.0599,11.295825
1633,400.06808,11.286216
1634,400.05405,11.292002
1635,400.04047,11.29368
1636,400.0588,11.285246
1637,400.06293,11.295524
1638,400.02835,11.289954
1639,400.00992,11.287338
1640,400.01215,11.295958
1641,400.01364,11.285569
1642,400.00656,11.291517
1643,399.9904,11.292674
1644,399.99692,11.284852
1645,399.99637,11.294465
1646,399.97385,11.289238
1647,399.96613,11.287251
1648,399.96332,11.294644
1649,399.9634,11.285743
1650,399.958,11.290846
1651,399.95026,11.291895
1652,399.96402,11.284987
1653,399.95584,11.292609
1654,399.93246,11.28937
1655,399.9283,11.28669
1656,399.93753,11.293245
1657,399.9388,11.286837
1658,399.92215,11.288836
1659,399.90012,11.291558
1660,399.9218,11.285414
1661,399.9384,11.290482
1662,399.9038,11.290575
1663,399.8751,11.285815
1664,399.90317,11.290899
1665,399.92792,11.288481
1666,399.89935,11.286627
1667,399.85727,11.291329
1668,399.87527,11.286252
1669,399.92087,11.288385
1670,399.89438,11.290756
1671,399.84796,11.285781
1672,399.86105,11.287894
1673,399.89627,11.290422
1674,399.87848,11.283846
1675,399.8443,11.29102
1676,399.83072,11.28671
1677,399.87082,11.285329
1678,399.8576,11.291986
1679,399.8118,11.283856
1680,399.82562,11.287069
1681,399.8383,11.29157
1682,399.84027,11.281335
1683,399.80936,11.292493
1684,399.78436,11.28447
1685,399.80795,11.284996
1686,399.7977,11.292102
1687,399.7647,11.282094
1688,399.7646,11.288574
1689,399.7671,11.288485
1690,399.7759,11.2823515
1691,399.7461,11.291486
1692,399.72086,11.282973
1693,399.74368,11.286827
1694,399.74454,11.288879
1695,399.71555,11.282544
1696,399.69916,11.289255
1697,399.71777,11.28508
1698,399.72632,11.284324
1699,399.7016,11.290342
1700,399.69656,11.281737
1701,399.7142,11.2876
1702,399.7171,11.288251
1703,399.72064,11.281007
1704,399.7048,11.290578
1705,399.69058,11.2847595
1706,399.7029,11.282348
1707,399.70047,11.291524
1708,399.69437,11.281004
1709,399.67947,11.285008
1710,399.6748,11.290069
1711,399.69183,11.2787075
1712,399.68674,11.289492
1713,399.66107,11.285364
1714,399.6732,11.2802
1715,399.67047,11.291977
1716,399.64755,11.28048
1717,399.64264,11.284494
1718,399.63406,11.289153
1719,399.632,11.278244
1720,399.62054,11.288184
1721,399.60568,11.283997
1722,399.62616,11.281265
1723,399.62234,11.288466
1724,399.59836,11.281909
1725,399.57904,11.283447
1726,399.58636,11.286525
1727,399.6079,11.280295
1728,399.6,11.285436
1729,399.56442,11.28486
1730,399.5521,11.281451
1731,399.58273,11.2853155
1732,399.59772,11.28344
1733,399.56494,11.281045
1734,399.53082,11.285989
1735,399.54938,11.28203
1736,399.595,11.282663
1737,399.57108,11.285971
1738,399.52667,11.280413
1739,399.5258,11.283072
1740,399.56155,11.285231
1741,399.56366,11.279172
1742,399.53094,11.286111
1743,399.50034,11.281209
1744,399.5237,11.280616
1745,399.54047,11.286416
1746,399.51196,11.278541
1747,399.49777,11.2831745
1748,399.4876,11.28445
1749,399.50397,11.277565
1750,399.49164,11.28701
1751,399.45746,11.278409
1752,399.47382,11.281076
1753,399.47858,11.286582
1754,399.46243,11.275474
1755,399.43646,11.286577
1756,399.43097,11.279304
1757,399.46338,11.279451
1758,399.4395,11.286569
1759,399.3947,11.275308
1760,399.40363,11.284677
1761,399.4221,11.280664
1762,399.4202,11.27791
1763,399.3913,11.286741
1764,399.38602,11.275019
1765,399.40875,11.283693
1766,399.41092,11.281807
1767,399.4228,11.276245
1768,399.39264,11.286025
1769,399.37283,11.277956
1770,399.40207,11.278505
1771,399.40652,11.285783
1772,399.39447,11.275615
1773,399.35782,11.281158
1774,399.36084,11.282095
1775,399.40903,11.275153
1776,399.3978,11.284524
1777,399.35123,11.278766
1778,399.31885,11.27802
1779,399.33365,11.283111
1780,399.35516,11.2760105
1781,399.3388,11.28074
1782,399.29996,11.2812605
1783,399.2961,11.276163
1784,399.3226,11.2820835
1785,399.32358,11.278089
1786,399.28934,11.277895
1787,399.26562,11.281019
1788,399.2862,11.27715
1789,399.32297,11.279074
1790,399.30112,11.280769
1791,399.2595,11.276345
1792,399.26816,11.279228
1793,399.3113,11.279475
1794,399.30795,11.276125
1795,399.28043,11.280818
1796,399.25043,11.2776785
1797,399.2713,11.27591
1798,399.3002,11.282523
1799,399.2719,11.273683
1800,399.2607,11.279712
1801,399.2426,11.279809
1802,399.24658,11.272962
1803,399.2488,11.283345
1804,399.21808,11.273984
1805,399.2424,11.277374
1806,399.2232,11.282306
1807,399.21588,11.271651
1808,399.20514,11.282397
1809,399.17056,11.275055
1810,399.17975,11.275762
1811,399.16852,11.281554
1812,399.16507,11.272878
1813,399.1591,11.279548
1814,399.12363,11.27616
1815,399.12955,11.275001
1816,399.13974,11.279449
1817,399.12604,11.274428
1818,399.10956,11.27741
1819,399.0988,11.277114
1820,399.1303,11.275168
1821,399.131,11.277753
1822,399.08795,11.275175
1823,399.08966,11.275507
1824,399.116,11.278338
1825,399.13882,11.273794
1826,399.1101,11.278704
1827,399.07672,11.2753315
1828,399.11328,11.274397
1829,399.1389,11.279786
1830,399.1092,11.272169
1831,399.10153,11.277954
1832,399.09967,11.277693
1833,399.14154,11.271478
1834,399.1446,11.282262
1835,399.08817,11.270322
1836,399.09793,11.276764
1837,399.08447,11.279146
1838,399.0976,11.270272
1839,399.08978,11.281264
1840,399.0314,11.270173
1841,399.02594,11.27706
1842,399.00397,11.276135
1843,399.0043,11.272142
1844,399.00787,11.278437
1845,399.01248,11.271998
1846,399.02075,11.277342
1847,399.0154,11.27346
1848,399.01312,11.275203
1849,399.00418,11.27529
1850,398.9993,11.272557
1851,398.99155,11.277427
1852,398.98633,11.270152
1853,398.97925,11.279338
1854,398.96924,11.268117
1855,398.95688,11.280405
1856,398.9446,11.267303
1857,398.93338,11.279978
1858,398.91922,11.268387
1859,398.91098,11.277878
1860,398.89844,11.271075
1861,398.89655,11.274614
1862,398.89023,11.273921
1863,398.89365,11.272703
1864,398.89474,11.275139
1865,398.8909,11.272341
1866,398.88727,11.274628
1867,398.88037,11.272714
1868,398.87778,11.273705
1869,398.87277,11.273413
1870,398.8688,11.272203
1871,398.86136,11.2747135
1872,398.8558,11.27112
1873,398.8483,11.275438
1874,398.8438,11.271218
1875,398.84305,11.274514
1876,398.83743,11.272223
1877,398.83633,11.27313
1878,398.8322,11.272882
1879,398.8296,11.271859
1880,398.82257,11.2741995
1881,398.81607,11.270734
1882,398.80826,11.274449
1883,398.80414,11.271593
1884,398.80685,11.272317
1885,398.79898,11.273517
1886,398.79282,11.271125
1887,398.78598,11.2731085
1888,398.78006,11.272222
1889,398.7775,11.272206
1890,398.7739,11.272204
1891,398.77182,11.27279
1892,398.77008,11.271189
1893,398.76498,11.272322
1894,398.76385,11.272807
1895,398.76883,11.270383
1896,398.76123,11.272856
1897,398.75977,11.272376
1898,398.76605,11.2698145
1899,398.759,11.273829
1900,398.7493,11.270948
1901,398.75104,11.270478
1902,398.75577,11.274114
1903,398.75592,11.269328
1904,398.744,11.271922
1905,398.73627,11.27321
1906,398.74518,11.268487
1907,398.73984,11.273699
1908,398.73007,11.270876
1909,398.7294,11.269661
1910,398.7327,11.274088
1911,398.73242,11.268812
1912,398.71823,11.271383
1913,398.7075,11.272855
1914,398.7163,11.268407
1915,398.71658,11.273104
1916,398.7023,11.270804
1917,398.68994,11.269431
1918,398.69254,11.273056
1919,398.7022,11.269021
1920,398.68744,11.270545
1921,398.6727,11.273012
1922,398.67618,11.267897
1923,398.68927,11.272742
1924,398.68234,11.270791
1925,398.66226,11.268315
1926,398.6518,11.273714
1927,398.6635,11.267717
1928,398.66568,11.270747
1929,398.64713,11.272502
1930,398.64117,11.26705
1931,398.64948,11.272674
1932,398.6473,11.269602
1933,398.6357,11.26814
1934,398.62775,11.273473
1935,398.63373,11.266455
1936,398.631,11.271266
1937,398.6245,11.271167
1938,398.63266,11.266527
1939,398.6295,11.273664
1940,398.6104,11.267305
1941,398.5971,11.269285
1942,398.60275,11.27199
1943,398.6188,11.265963
1944,398.6017,11.271555
1945,398.57568,11.269224
1946,398.57205,11.267563
1947,398.58356,11.271921
1948,398.5806,11.267495
1949,398.56348,11.268995
1950,398.5469,11.271337
1951,398.54932,11.266077
1952,398.55463,11.271096
1953,398.54785,11.269174
1954,398.53998,11.266432
1955,398.53558,11.271934
1956,398.54492,11.266203
1957,398.54388,11.268607
1958,398.5333,11.271393
1959,398.53925,11.264766
1960,398.54587,11.271584
1961,398.54105,11.2675
1962,398.5369,11.267091
1963,398.53403,11.27133
1964,398.53,11.265921
1965,398.50705,11.268576
1966,398.5025,11.269752
1967,398.52246,11.265576
1968,398.5288,11.270836
1969,398.50146,11.267385
1970,398.46875,11.266957
1971,398.4639,11.270167
1972,398.48135,11.266333
1973,398.48163,11.268256
1974,398.45306,11.269624
1975,398.4363,11.265431
1976,398.45117,11.269859
1977,398.46524,11.267533
1978,398.4517,11.265962
1979,398.42447,11.271184
1980,398.43304,11.264618
1981,398.46185,11.26845
1982,398.458,11.269555
1983,398.43048,11.263745
1984,398.42117,11.271195
1985,398.44144,11.264269
1986,398.4543,11.267134
1987,398.43832,11.270513
1988,398.4318,11.262419
1989,398.4218,11.27135
1990,398.41632,11.264531
1991,398.42484,11.266638
1992,398.4299,11.269043
1993,398.4315,11.263641
1994,398.39627,11.268702
1995,398.37057,11.265492
1996,398.38205,11.2669
1997,398.4025,11.266745
1998,398.39014,11.266917
1999,398.35794,11.265303
2000,398.34738,11.267528
2001,398.35785,11.265516
2002,398.35693,11.265447
2003,398.33942,11.26877
2004,398.32968,11.262713
2005,398.33496,11.2686825
2006,398.3427,11.264539
2007,398.34116,11.264786
2008,398.32855,11.269028
2009,398.3278,11.261948
2010,398.31937,11.26806
2011,398.31616,11.265341
2012,398.3367,11.263708
2013,398.33636,11.268972
2014,398.31107,11.263036
2015,398.28378,11.265627
2016,398.28125,11.267029
2017,398.30112,11.262927
2018,398.2973,11.2668085
2019,398.27148,11.265681
2020,398.25458,11.263341
2021,398.2605,11.267288
2022,398.27084,11.263763
2023,398.26065,11.264311
2024,398.24213,11.267532
2025,398.25128,11.261714
2026,398.26178,11.2664795
2027,398.25327,11.265771
2028,398.2442,11.261156
2029,398.23602,11.268862
2030,398.25027,11.261598
2031,398.26474,11.263995
2032,398.24503,11.268674
2033,398.24316,11.258977
2034,398.24167,11.268273
2035,398.23325,11.263089
2036,398.2392,11.262006
2037,398.2267,11.268592
2038,398.2194,11.260325
2039,398.20697,11.264699
2040,398.19272,11.266642
2041,398.2055,11.259408
2042,398.20493,11.267891
2043,398.18973,11.262438
2044,398.17554,11.26195
2045,398.1603,11.267934
2046,398.16632,11.258728
2047,398.17218,11.265844
2048,398.16,11.264549
2049,398.15396,11.259572
2050,398.13568,11.267804
2051,398.1352,11.260167
2052,398.14536,11.262813
2053,398.1294,11.266507
2054,398.1218,11.258192
2055,398.1132,11.266292
2056,398.1141,11.261912
2057,398.12567,11.260622
2058,398.10065,11.266497
2059,398.0881,11.259105
2060,398.09283,11.263731
2061,398.0844,11.263164
2062,398.081,11.260167
2063,398.06973,11.264298
2064,398.0676,11.261004
2065,398.06918,11.262217
2066,398.05804,11.261937
2067,398.05585,11.262164
2068,398.0618,11.261376
2069,398.0578,11.261815
2070,398.0425,11.2631855
2071,398.05023,11.259917
2072,398.0716,11.2628565
2073,398.07455,11.262891
2074,398.0661,11.258408
2075,398.06656,11.266046
2076,398.10086,11.258802
2077,398.12875,11.260568
2078,398.09244,11.266706
2079,398.08905,11.255923
2080,398.10223,11.265403
2081,398.09766,11.260775
2082,398.07623,11.25847
2083,398.04834,11.266383
2084,398.0245,11.256017
2085,397.99765,11.264186
2086,397.98215,11.256927
2087,397.98285,11.2655325
2088,397.98605,11.254558
2089,397.983,11.267069
2090,397.97882,11.254024
2091,397.97504,11.266305
2092,397.96744,11.254942
2093,397.9681,11.264563
2094,397.9649,11.257059
2095,397.9764,11.262542
2096,397.9765,11.259468
2097,397.99292,11.260796
2098,397.9937,11.260984
2099,398.00717,11.259771
2100,398.0056,11.26143
2101,398.01382,11.259658
2102,398.00708,11.260554
2103,398.00705,11.2608595
2104,397.9968,11.258424
2105,397.9982,11.262902
2106,397.99112,11.255687
2107,397.99805,11.266635
2108,397.97482,11.25137
2109,397.9543,11.267745
2110,397.93045,11.252579
2111,397.9156,11.264772
2112,397.90335,11.255644
2113,397.8986,11.262158
2114,397.8879,11.257864
2115,397.88748,11.260417
2116,397.87717,11.258888
2117,397.87787,11.259528
2118,397.86896,11.259438
2119,397.86996,11.258756
2120,397.8621,11.259787
2121,397.86197,11.258397
2122,397.8545,11.259855
2123,397.85324,11.258331
2124,397.8467,11.259744
2125,397.8445,11.258323
2126,397.8395,11.259492
2127,397.8364,11.258351
2128,397.83188,11.25917
2129,397.8284,11.258473
2130,397.82425,11.2588825
2131,397.82056,11.258571
2132,397.8169,11.258645
2133,397.8132,11.258632
2134,397.80963,11.25854
2135,397.8062,11.258658
2136,397.80295,11.258416
2137,397.80008,11.258615
2138,397.79688,11.25836
2139,397.7941,11.258635
2140,397.79074,11.258164
2141,397.78793,11.258645
2142,397.7846,11.257976
2143,397.78198,11.2586355
2144,397.77866,11.257858
2145,397.7761,11.258623
2146,397.7728,11.257708
2147,397.77008,11.2586
2148,397.76694,11.257543
2149,397.76416,11.25856
2150,397.76108,11.257388
2151,397.75824,11.258637
2152,397.7553,11.257202
2153,397.75244,11.258604
2154,397.7496,11.257058
2155,397.7465,11.25865
2156,397.74387,11.256881
2157,397.7405,11.258628
2158,397.73758,11.25688
2159,397.73438,11.258476
2160,397.7313,11.2569475
2161,397.72803,11.258299
2162,397.72485,11.257067
2163,397.72183,11.257849
2164,397.7186,11.2572775
2165,397.71582,11.257498
2166,397.71255,11.25747
2167,397.71014,11.257234
2168,397.70654,11.257627
2169,397.7039,11.257106
2170,397.70053,11.2574215
2171,397.69775,11.257118
2172,397.69434,11.257238
2173,397.69135,11.257146
2174,397.68848,11.256919
2175,397.6849,11.257416
2176,397.68195,11.25675
2177,397.67902,11.257188
2178,397.67575,11.25696
2179,397.67245,11.25703
2180,397.67023,11.256627
2181,397.66678,11.256983
2182,397.66364,11.257071
2183,397.66147,11.256305
2184,397.65765,11.25705
2185,397.6548,11.2569275
2186,397.6525,11.256156
2187,397.64868,11.256967
2188,397.64575,11.256799
2189,397.643,11.25618
2190,397.6395,11.256659
2191,397.63693,11.256922
2192,397.6343,11.255837
2193,397.63065,11.256609
2194,397.62823,11.256816
2195,397.626,11.255587
2196,397.62094,11.256773
2197,397.61948,11.25645
2198,397.6187,11.25541
2199,397.61166,11.256949
2200,397.61002,11.25592
2201,397.6111,11.25546
2202,397.6028,11.256888
2203,397.60037,11.255625
2204,397.6026,11.25541
2205,397.595,11.256708
2206,397.59073,11.255598
2207,397.59277,11.255173
2208,397.58725,11.256559
2209,397.5815,11.255388
2210,397.58197,11.255124
2211,397.5793,11.256484
2212,397.57324,11.255066
2213,397.5706,11.255162
2214,397.57025,11.256269
2215,397.56558,11.254776
2216,397.5593,11.255429
2217,397.55972,11.255975
2218,397.5615,11.254225
2219,397.55194,11.256078
2220,397.54947,11.255142
2221,397.55377,11.2541895
2222,397.5447,11.256119
2223,397.53802,11.254699
