,energy,epe
570,337.48468,10.973413
571,337.46085,10.961009
572,337.41693,10.95273
573,337.30228,10.953276
574,337.37857,10.974833
575,337.4246,10.944877
576,337.37726,10.960281
577,337.28864,10.957786
578,337.36484,10.965181
579,337.17645,10.941996
580,337.13004,10.964663
581,337.15985,10.955562
582,337.0811,10.955115
583,337.22076,10.9438095
584,337.21045,10.97352
585,337.2354,10.944457
586,337.14493,10.955684
587,337.03433,10.955603
588,337.0715,10.963013
589,336.97955,10.937361
590,336.9471,10.963922
591,337.0646,10.952968
592,336.929,10.950749
593,337.0595,10.9434805
594,337.21805,10.969986
595,337.0799,10.940962
596,336.9693,10.955604
597,336.96283,10.949469
598,336.83966,10.959882
599,336.76935,10.938858
600,336.7979,10.953529
601,336.71982,10.951974
602,336.8207,10.955841
603,336.9166,10.928398
604,337.0044,10.970147
605,337.22174,10.94825
606,336.99442,10.93444
607,336.7354,10.9592905
608,337.18442,10.960486
609,336.94678,10.915062
610,336.8028,10.976448
611,337.11838,10.938481
612,336.8389,10.935605
613,336.59308,10.959966
614,336.93988,10.946786
615,336.9177,10.927994
616,336.77472,10.974483
617,336.9767,10.926421
618,336.87473,10.953293
619,336.63712,10.954783
620,336.65912,10.933583
621,336.65094,10.945108
622,336.74765,10.963567
623,336.67676,10.913587
624,336.68143,10.970995
625,336.87628,10.937602
626,336.58658,10.928176
627,336.28558,10.968673
628,336.2181,10.917668
629,336.23193,10.953554
630,336.20172,10.9409275
631,336.13824,10.9319935
632,336.1652,10.958359
633,336.20416,10.91812
634,336.26157,10.961171
635,336.21283,10.926763
636,336.12173,10.942736
637,335.99393,10.946029
638,335.9234,10.925687
639,335.95728,10.953878
640,336.03482,10.925891
641,335.96658,10.943964
642,335.9077,10.938049
643,335.88232,10.929734
644,335.83032,10.949824
645,335.8344,10.923411
646,335.79745,10.942088
647,335.80908,10.940003
648,335.77316,10.922679
649,335.8323,10.95195
650,335.97223,10.922912
651,335.83258,10.942194
652,335.80338,10.937026
653,335.7227,10.92278
654,335.75665,10.953404
655,335.79324,10.918677
656,335.80075,10.940103
657,335.70953,10.93728
658,335.65186,10.924662
659,335.7055,10.945855
660,335.6911,10.920403
661,335.69467,10.941864
662,335.65445,10.935382
663,335.5881,10.916314
664,335.55463,10.952821
665,335.75034,10.917337
666,335.68137,10.936641
667,335.56802,10.935684
668,335.51465,10.922341
669,335.48145,10.943564
670,335.49274,10.919157
671,335.4639,10.930629
672,335.48056,10.940317
673,335.394,10.917219
674,335.58176,10.941454
675,335.6785,10.919783
676,335.5267,10.941408
677,335.52344,10.924398
678,335.4919,10.9182
679,335.3984,10.951821
680,335.51303,10.9101
681,335.61295,10.924907
682,335.50662,10.94916
683,335.4564,10.906142
684,335.58517,10.941867
685,335.55942,10.921824
686,335.52274,10.936379
687,335.27426,10.915458
688,335.16016,10.937707
689,335.05127,10.917845
690,334.98773,10.927591
691,334.9995,10.927699
692,335.03055,10.917464
693,335.08636,10.938058
694,335.04135,10.907779
695,334.98666,10.941164
696,334.97372,10.911436
697,334.93295,10.927934
698,334.9256,10.926512
699,334.86002,10.914376
700,334.88812,10.936506
701,334.91754,10.907853
702,334.89154,10.940425
703,334.89035,10.907608
704,334.8334,10.929761
705,334.82083,10.921931
706,334.74408,10.917502
707,334.7305,10.926844
708,334.8182,10.916672
709,334.76358,10.932417
710,334.73813,10.908998
711,334.7343,10.926262
712,334.70355,10.925705
713,334.63745,10.909825
714,334.64816,10.92661
715,334.67657,10.920781
716,334.72647,10.9200115
717,334.67007,10.91583
718,334.62128,10.92386
719,334.7054,10.923213
720,334.65506,10.906006
721,334.55023,10.932576
722,334.63916,10.911668
723,334.56293,10.917699
724,334.51447,10.923052
725,334.55368,10.912864
726,334.45737,10.923212
727,334.50076,10.914342
728,334.42563,10.915085
729,334.52994,10.923712
730,334.44534,10.910521
731,334.4872,10.9230585
732,334.50107,10.912772
733,334.4583,10.918263
734,334.46234,10.91931
735,334.44846,10.911959
736,334.4692,10.914969
737,334.52182,10.922709
738,334.61426,10.913211
739,334.48444,10.912489
740,334.4269,10.923413
741,334.54276,10.91595
742,334.41934,10.906725
743,334.31912,10.927591
744,334.26074,10.9015045
745,334.22714,10.9252
746,334.24115,10.907804
747,334.2256,10.913003
748,334.18332,10.92227
749,334.14792,10.903153
750,334.13486,10.922472
751,334.17868,10.906738
752,334.2186,10.922618
753,334.18015,10.9027815
754,334.1274,10.923335
755,334.12347,10.907182
756,334.08914,10.912643
757,334.06723,10.918197
758,334.04413,10.904014
759,334.04315,10.92145
760,334.05368,10.905687
761,334.05826,10.9157
762,334.12427,10.909548
763,334.06155,10.915823
764,334.07953,10.9102125
765,334.10855,10.90791
766,334.0241,10.91923
767,333.98016,10.904798
768,333.99045,10.912519
769,333.97928,10.9121685
770,333.95023,10.911033
771,333.9571,10.908867
772,333.96893,10.910562
773,333.95755,10.91396
774,333.89728,10.903534
775,333.9158,10.913215
776,333.90326,10.911459
777,333.8394,10.904391
778,333.88916,10.91474
779,333.878,10.906194
780,333.84213,10.911698
781,333.8688,10.9082155
782,333.8384,10.907911
783,333.7966,10.912368
784,333.80447,10.905237
785,333.7974,10.90827
786,333.8371,10.912024
787,333.91058,10.907377
788,333.83658,10.904406
789,333.77414,10.914755
790,333.87396,10.90673
791,333.85666,10.903451
792,333.73,10.916953
793,333.78366,10.90236
794,333.77805,10.903456
795,333.64676,10.917352
796,333.66455,10.897688
797,333.65573,10.908885
798,333.62137,10.91018
799,333.6252,10.903529
800,333.58893,10.902217
801,333.67242,10.914307
802,333.6828,10.901996
803,333.59,10.90417
804,333.63187,10.906183
805,333.64893,10.913057
806,333.54938,10.892114
807,333.60748,10.916388
808,333.61557,10.9016285
809,333.53854,10.901368
810,333.55307,10.906464
811,333.59402,10.910278
812,333.51166,10.890275
813,333.6197,10.920748
814,333.62183,10.894309
815,333.57642,10.905709
816,333.50165,10.905264
817,333.5928,10.907477
818,333.50546,10.891805
819,333.48563,10.917639
820,333.63016,10.89478
821,333.49185,10.902544
822,333.3731,10.906131
823,333.43655,10.903976
824,333.40463,10.893885
825,333.34445,10.9152775
826,333.37527,10.8923025
827,333.41385,10.905555
828,333.3294,10.904225
829,333.36646,10.899279
830,333.29095,10.896808
831,333.41293,10.911006
832,333.3666,10.895137
833,333.29193,10.900972
834,333.37906,10.904608
835,333.28827,10.901088
836,333.2349,10.893687
837,333.32343,10.908455
838,333.4138,10.898481
839,333.35916,10.895347
840,333.21097,10.906433
841,333.33185,10.900262
842,333.22293,10.891322
843,333.18076,10.9076
844,333.31393,10.89973
845,333.23248,10.888853
846,333.19263,10.912913
847,333.2195,10.889537
848,333.2378,10.899183
849,333.187,10.902704
850,333.12775,10.89691
851,333.20648,10.893242
852,333.18292,10.908074
853,333.12866,10.889556
854,333.2028,10.903192
855,333.15488,10.892056
856,333.10443,10.9059925
857,333.10736,10.887634
858,333.13382,10.904777
859,333.07974,10.891551
860,333.0242,10.90159
861,333.08197,10.890357
862,333.0562,10.9047
863,332.9654,10.888372
864,333.05307,10.903887
865,332.95554,10.888175
866,332.97812,10.902787
867,332.98367,10.89131
868,332.92563,10.90002
869,332.95767,10.886195
870,332.91235,10.907651
871,333.03418,10.885076
872,333.0113,10.897156
873,332.8583,10.895933
874,332.9661,10.89973
875,332.87286,10.880397
876,332.854,10.906953
877,332.95248,10.891526
878,332.827,10.889829
879,332.80804,10.892244
880,332.91403,10.90403
881,332.99994,10.883551
882,332.90674,10.89534
883,332.88846,10.899729
884,332.83987,10.890762
885,332.7714,10.886031
886,332.8098,10.900255
887,332.83734,10.893958
888,332.77554,10.881777
889,332.72095,10.899665
890,332.76822,10.893718
891,332.7248,10.886009
892,332.7018,10.887694
893,332.81305,10.906105
894,332.83447,10.878779
895,332.759,10.894043
896,332.75778,10.8962965
897,332.76578,10.891235
898,332.6932,10.879128
899,332.7172,10.908546
900,332.7803,10.879586
901,332.6951,10.891032
902,332.5748,10.892891
903,332.60162,10.894597
904,332.55902,10.875122
905,332.56644,10.905301
906,332.60928,10.882585
907,332.5313,10.88897
908,332.47855,10.886937
909,332.52414,10.899701
910,332.58258,10.875246
911,332.57486,10.897397
912,332.53104,10.888191
913,332.53607,10.889524
914,332.45737,10.880424
915,332.491,10.903205
916,332.5625,10.876592
917,332.4609,10.889752
918,332.4017,10.890695
919,332.40005,10.891623
920,332.34384,10.87497
921,332.42557,10.900919
922,332.42618,10.884025
923,332.33408,10.882249
924,332.3375,10.887439
925,332.37775,10.896959
926,332.4511,10.873306
927,332.48404,10.892785
928,332.39777,10.892029
929,332.4744,10.881958
930,332.4255,10.880046
931,332.31982,10.900569
932,332.45395,10.872938
933,332.41916,10.888282
934,332.23053,10.89309
935,332.22992,10.878561
936,332.23813,10.884175
937,332.17706,10.894465
938,332.20148,10.874032
939,332.21097,10.888579
940,332.20352,10.891358
941,332.11603,10.8742075
942,332.26758,10.887656
943,332.22867,10.892572
944,332.24863,10.874567
945,332.2635,10.885034
946,332.21317,10.892934
947,332.2088,10.876604
948,332.15942,10.879634
949,332.26517,10.896034
950,332.1363,10.877353
951,332.08768,10.876678
952,332.13107,10.893097
953,332.11795,10.880259
954,332.1883,10.87748
955,332.07367,10.88573
956,332.03955,10.888585
957,332.08853,10.871147
958,332.0354,10.888791
959,332.14944,10.882424
960,332.1159,10.882947
961,331.99316,10.872867
962,332.09933,10.896262
963,332.0623,10.870881
964,332.01102,10.884295
965,332.0476,10.881326
966,332.0061,10.889024
967,331.93698,10.864692
968,332.0074,10.896881
969,331.97147,10.8738165
970,331.97418,10.880293
971,331.95367,10.877853
972,331.9195,10.895178
973,332.02505,10.861404
974,332.06277,10.892493
975,331.97443,10.879367
976,331.9559,10.878003
977,331.88303,10.876683
978,331.86783,10.891546
979,331.9271,10.866409
980,331.8754,10.885045
981,331.78073,10.8824
982,331.79135,10.876375
983,331.75055,10.873838
984,331.76352,10.891547
985,331.76654,10.868175
986,331.75806,10.877067
987,331.77393,10.888171
988,331.69943,10.87296
989,331.7454,10.868345
990,331.71143,10.89546
991,331.86942,10.870164
992,331.81302,10.867866
993,331.6421,10.892731
994,331.7878,10.872587
995,331.73703,10.868134
996,331.7475,10.888572
997,331.7219,10.87729
998,331.65292,10.867081
999,331.6142,10.885498
1000,331.67947,10.878305
1001,331.80508,10.871923
1002,331.68207,10.874795
1003,331.61026,10.887429
1004,331.68564,10.864669
1005,331.6968,10.881827
1006,331.62604,10.876054
1007,331.59995,10.877696
1008,331.63727,10.868613
1009,331.57925,10.887194
1010,331.52344,10.865973
1011,331.57642,10.880935
1012,331.4971,10.871043
1013,331.4866,10.882733
1014,331.5093,10.863988
1015,331.4453,10.8860235
1016,331.48633,10.865373
1017,331.46262,10.881819
1018,331.53494,10.86884
1019,331.60303,10.88053
1020,331.45786,10.866865
1021,331.49924,10.884587
1022,331.524,10.860545
1023,331.44623,10.886208
1024,331.51538,10.868967
1025,331.397,10.872649
1026,331.3113,10.871771
1027,331.34695,10.883958
1028,331.30127,10.8592205
1029,331.41714,10.877481
1030,331.30426,10.878767
1031,331.3353,10.868452
1032,331.4111,10.864684
1033,331.28683,10.888164
1034,331.42453,10.862664
1035,331.3665,10.871233
1036,331.22086,10.877374
1037,331.33453,10.871072
1038,331.24316,10.865859
1039,331.23044,10.880888
1040,331.23096,10.865981
1041,331.2191,10.868444
1042,331.20053,10.879402
1043,331.16656,10.863547
1044,331.2409,10.869265
1045,331.14105,10.878978
1046,331.34836,10.867826
1047,331.21344,10.859787
1048,331.27536,10.889725
1049,331.37482,10.859451
1050,331.33005,10.867011
1051,331.306,10.879601
1052,331.2944,10.87158
1053,331.23788,10.855386
1054,331.26947,10.887276
1055,331.3503,10.858622
1056,331.3773,10.874915
1057,331.20526,10.866033
1058,331.1052,10.875329
1059,331.0422,10.865323
1060,330.97867,10.871144
1061,330.9315,10.868958
1062,330.89352,10.868192
1063,330.90396,10.867764
1064,330.93484,10.873389
1065,330.90274,10.860281
1066,330.86725,10.875921
1067,330.86627,10.865263
1068,330.86237,10.864203
1069,330.8171,10.876836
1070,330.80353,10.858351
1071,330.80396,10.872315
1072,330.78848,10.867823
1073,330.76688,10.864293
1074,330.75116,10.869557
1075,330.7908,10.8670435
1076,330.7957,10.866641
1077,330.7576,10.866094
1078,330.84772,10.867743
1079,330.88177,10.871294
1080,330.80664,10.858291
1081,330.77475,10.876516
1082,330.83023,10.863101
1083,330.8292,10.860151
1084,330.73932,10.878082
1085,330.792,10.858446
1086,330.8207,10.863025
1087,330.7265,10.877035
1088,330.72534,10.854372
1089,330.76666,10.871974
1090,330.6783,10.867181
1091,330.6761,10.861533
1092,330.66815,10.868499
1093,330.66058,10.866021
1094,330.6902,10.8615265
1095,330.65854,10.869714
1096,330.6386,10.862818
1097,330.66696,10.86537
1098,330.6853,10.865358
1099,330.66537,10.86689
1100,330.66888,10.864434
1101,330.64908,10.862144
1102,330.62625,10.868852
1103,330.63104,10.862314
1104,330.61078,10.861428
1105,330.6267,10.868964
1106,330.5993,10.863566
1107,330.56757,10.859466
1108,330.57684,10.869871
1109,330.5612,10.861516
1110,330.58572,10.863228
1111,330.6081,10.8635025
1112,330.56525,10.867757
1113,330.6063,10.85935
1114,330.60162,10.864868
1115,330.6246,10.863947
1116,330.64053,10.866778
1117,330.56934,10.854721
1118,330.52545,10.872955
1119,330.53702,10.856285
1120,330.53156,10.863652
1121,330.4892,10.864321
1122,330.5472,10.86516
1123,330.5275,10.853307
1124,330.47495,10.875773
1125,330.5211,10.851525
1126,330.50284,10.865099
1127,330.45535,10.863549
1128,330.4799,10.862694
1129,330.4539,10.854131
1130,330.41254,10.874871
1131,330.44992,10.848222
1132,330.4449,10.8682165
1133,330.42334,10.862763
1134,330.38873,10.858618
1135,330.39258,10.857249
1136,330.40912,10.874318
1137,330.4587,10.845854
1138,330.49802,10.8667
1139,330.44565,10.865581
1140,330.4083,10.855798
1141,330.35562,10.857091
1142,330.39252,10.87175
1143,330.46512,10.8516865
1144,330.38577,10.858931
1145,330.31268,10.8686495
1146,330.36508,10.855617
1147,330.28314,10.855653
1148,330.281,10.868739
